0.00400000 14.74637132 
0.00925963 16.33631130 
0.01451927 18.02318637 
0.01977890 19.71215606 
0.02503854 21.40005204 
0.03029817 23.09384202 
0.03555780 24.80077073 
0.04081744 26.52696374 
0.04607707 28.27742905 
0.05133671 30.05627610 
0.05659634 31.86692598 
0.06185597 33.71227652 
0.06711561 35.59482549 
0.07237524 37.51676183 
0.07763488 39.48003320 
0.08289451 41.48639665 
0.08815414 43.53745696 
0.09341378 45.63469600 
0.09867341 47.77949551 
0.10393305 49.97315484 
0.10919268 52.21690514 
0.11445231 54.51192055 
0.11971195 56.85932727 
0.12497158 59.26021094 
0.13023122 61.71562263 
0.13549085 64.22658385 
0.14075048 66.79409060 
0.14601012 69.41911684 
0.15126975 72.10261736 
0.15652939 74.84553019 
0.16178902 77.64877862 
0.16704865 80.51327302 
0.17230829 83.43991225 
0.17756792 86.42958496 
0.18282756 89.48317068 
0.18808719 92.60154078 
0.19334683 95.78555925 
0.19860646 99.03608341 
0.20386609 102.35396453 
0.20912573 105.74004835 
0.21438536 109.19517555 
0.21964500 112.72018211 
0.22490463 116.31589973 
0.23016426 119.98315606 
0.23542390 123.72277500 
0.24068353 127.53557694 
0.24594317 131.42237890 
0.25120280 135.38399478 
0.25646243 139.42123546 
0.26172207 143.53490895 
0.26698170 147.72582045 
0.27224134 151.99477254 
0.27750097 156.34256517 
0.28276060 160.76999577 
0.28802024 165.27785928 
0.29327987 169.86694824 
0.29853951 174.53805276 
0.30379914 179.29196062 
0.30905877 184.12945723 
0.31431841 189.05132568 
0.31957804 194.05834674 
0.32483768 199.15129884 
0.33009731 204.33095811 
0.33535694 209.59809834 
0.34061658 214.95349097 
0.34587621 220.39790511 
0.35113585 225.93210748 
0.35639548 231.55686242 
0.36165511 237.27293184 
0.36691475 243.08107523 
0.37217438 248.98204960 
0.37743402 254.97660946 
0.38269365 261.06550682 
0.38795328 267.24949110 
0.39321292 273.52930914 
0.39847255 279.90570516 
0.40373219 286.37942069 
0.40899182 292.95119458 
0.41425145 299.62176293 
0.41951109 306.39185906 
0.42477072 313.26221347 
0.43003036 320.23355379 
0.43528999 327.30660475 
0.44054962 334.48208814 
0.44580926 341.76072275 
0.45106889 349.14322434 
0.45632853 356.63030560 
0.46158816 364.22267611 
0.46684779 371.92104225 
0.47210743 379.72610723 
0.47736706 387.63857099 
0.48262670 395.65913017 
0.48788633 403.78847806 
0.49314596 412.02730457 
0.49840560 420.37629619 
0.50366523 428.83613591 
0.50892487 437.40750319 
0.51418450 446.09107394 
0.51944414 454.88752043 
0.52470377 463.79751130 
0.52996340 472.82171144 
0.53522304 481.96078203 
0.54048267 491.21538042 
0.54574231 500.58616014 
0.55100194 510.07377080 
0.55626157 519.67885810 
0.56152121 529.40206375 
0.56678084 539.24402545 
0.57204048 549.20537680 
0.57730011 559.28674732 
0.58255974 569.48876235 
0.58781938 579.81204302 
0.59307901 590.25720624 
0.59833865 600.82486460 
0.60359828 611.51562636 
0.60885791 622.33009541 
0.61411755 633.26887121 
0.61937718 644.33254875 
0.62463682 655.52171851 
0.62989645 666.83696642 
0.63515608 678.27887381 
0.64041572 689.84801739 
0.64567535 701.54496914 
0.65093499 713.37029638 
0.65619462 725.32456161 
0.66145425 737.40832255 
0.66671389 749.62213206 
0.67197352 761.96653813 
0.67723316 774.44208378 
0.68249279 787.04930710 
0.68775242 799.78874114 
0.69301206 812.66091391 
0.69827169 825.66634830 
0.70353133 838.80556211 
0.70879096 852.07906794 
0.71405059 865.48737317 
0.71931023 879.03097995 
0.72456986 892.71038512 
0.72982950 906.52608021 
0.73508913 920.47855136 
0.74034876 934.56827933 
0.74560840 948.79573942 
0.75086803 963.16140144 
0.75612767 977.66572971 
0.76138730 992.30918296 
0.76664693 1007.09221436 
0.77190657 1022.01527143 
0.77716620 1037.07879604 
0.78242584 1052.28322433 
0.78768547 1067.62898674 
0.79294510 1083.11650792 
0.79820474 1098.74620671 
0.80346437 1114.51849610 
0.80872401 1130.43378322 
0.81398364 1146.49246929 
0.81924327 1162.69494956 
0.82450291 1179.04161332 
0.82976254 1195.53284385 
0.83502218 1212.16901836 
0.84028181 1228.95050801 
0.84554145 1245.87767783 
0.85080108 1262.95088671 
0.85606071 1280.17048735 
0.86132035 1297.53682627 
0.86657998 1315.05024372 
0.87183962 1332.71107369 
0.87709925 1350.51964387 
0.88235888 1368.47627561 
0.88761852 1386.58128391 
0.89287815 1404.83497735 
0.89813779 1423.23765810 
0.90339742 1441.78962188 
0.90865705 1460.49115793 
0.91391669 1479.34254895 
0.91917632 1498.34407113 
0.92443596 1517.49599406 
0.92969559 1536.79858077 
0.93495522 1556.25208763 
0.94021486 1575.85676436 
0.94547449 1595.61285401 
0.95073413 1615.52059292 
0.95599376 1635.58021069 
0.96125339 1655.79193016 
0.96651303 1676.15596737 
0.97177266 1696.67253156 
0.97703230 1717.34182512 
0.98229193 1738.16404358 
0.98755156 1759.13937558 
0.99281120 1780.26800284 
0.99807083 1801.55010013 
1.00333047 1822.98583529 
1.00859010 1844.57536912 
1.01384973 1866.31885544 
1.01910937 1888.21644104 
1.02436900 1910.26826563 
1.02962864 1932.47446184 
1.03488827 1954.83515520 
1.04014790 1977.35046413 
1.04540754 2000.02049986 
1.05066717 2022.84536650 
1.05592681 2045.82516092 
1.06118644 2068.95997280 
1.06644607 2092.24988459 
1.07170571 2115.69497146 
1.07696534 2139.29530134 
1.08222498 2163.05093484 
1.08748461 2186.96192526 
1.09274424 2211.02831855 
1.09800388 2235.25015334 
1.10326351 2259.62746086 
